,ImplicitDayrate,ImplicitDayrate,ImplicitDayrate,ImplicitDayrate,Count,Count,Count,Count
VesselType,Aframax/LR2,MR,Suezmax,VLCC,Aframax/LR2,MR,Suezmax,VLCC
Date,,,,,,,,
2024-01-02,34184.085878337966,,39723.86206526787,54731.72939600638,18.0,0.0,25.0,33.0
2024-01-03,35011.81026944606,,40670.692393634876,56133.025127784844,18.0,0.0,25.0,33.0
2024-01-04,34847.98952581882,,40483.29855801978,55855.68485451548,18.0,0.0,25.0,33.0
2024-01-05,36187.64634304237,,41801.6456782368,57581.169953431774,18.0,0.0,25.0,33.0
2024-01-06,36187.64634304237,,41801.6456782368,57581.169953431774,18.0,0.0,25.0,33.0
2024-01-07,36187.64634304237,,41801.6456782368,57581.169953431774,18.0,0.0,25.0,33.0
2024-01-08,35787.92119494791,,41347.568224542876,56912.47916006624,18.0,0.0,25.0,33.0
2024-01-09,35900.88649323574,,41475.89388843179,57101.45614911728,18.0,0.0,25.0,33.0
2024-01-10,35813.989217476344,,41377.18082547373,56956.087741485535,18.0,0.0,25.0,33.0
2024-01-11,35466.40177186644,,40982.330456436604,56374.61688363035,18.0,0.0,25.0,33.0
2024-01-12,35877.970776141876,,41708.3615540292,57533.69334264514,18.0,0.0,25.0,33.0
2024-01-13,35877.970776141876,,41708.3615540292,57533.69334264514,18.0,0.0,25.0,33.0
2024-01-14,35877.970776141876,,41708.3615540292,57533.69334264514,18.0,0.0,25.0,33.0
2024-01-15,35877.970776141876,,41708.3615540292,57533.69334264514,18.0,0.0,25.0,33.0
2024-01-16,35990.003508607486,,41836.71186702842,57723.08361471037,18.0,0.0,25.0,33.0
2024-01-17,36179.59521406806,,42053.91762647367,58043.586595296954,18.0,0.0,25.0,33.0
2024-01-18,35843.500304113106,,41668.8704537342,57475.42133649061,18.0,0.0,25.0,33.0
2024-01-19,35938.54770527406,,42221.62843806277,57390.20611319585,18.0,0.0,25.0,33.0
2024-01-20,35938.54770527406,,42221.62843806277,57390.20611319585,18.0,0.0,25.0,33.0
2024-01-21,35938.54770527406,,42221.62843806277,57390.20611319585,18.0,0.0,25.0,33.0
2024-01-22,35353.09465829993,,41541.19911897045,56405.87961434177,18.0,0.0,25.0,33.0
2024-01-23,35008.710996006565,,41140.94713966672,55826.86483882766,18.0,0.0,25.0,33.0
2024-01-24,35585.554246154505,,41811.36992070744,56796.71562317386,18.0,0.0,25.0,33.0
2024-01-25,35533.89710734822,,41751.332600949885,56709.86409708683,18.0,0.0,25.0,33.0
2024-01-26,36264.807702365804,,42704.77750442641,58183.895517819285,18.0,0.0,25.0,33.0
2024-01-27,36264.807702365804,,42704.77750442641,58183.895517819285,18.0,0.0,25.0,33.0
2024-01-28,36264.807702365804,,42704.77750442641,58183.895517819285,18.0,0.0,25.0,33.0
2024-01-29,35861.70718362858,,42234.73698546937,57502.51356767014,18.0,0.0,25.0,33.0
2024-01-30,36402.03348048317,,42864.79137928481,58415.85544830327,18.0,0.0,25.0,33.0
2024-01-31,36221.925260151744,,42654.773883851616,58111.409076485725,18.0,0.0,25.0,33.0
2024-02-01,35664.44533206742,,42004.717278799915,57169.07151324698,18.0,0.0,25.0,33.0
2024-02-02,35318.15719284034,,41065.67232206256,56406.51303215046,18.0,0.0,25.0,33.0
2024-02-03,35318.15719284034,,41065.67232206256,56406.51303215046,18.0,0.0,25.0,33.0
2024-02-04,35318.15719284034,,41065.67232206256,56406.51303215046,18.0,0.0,25.0,33.0
2024-02-05,35568.57179555053,,41352.54702388934,56828.10538109738,18.0,0.0,25.0,33.0
2024-02-06,35361.33161320461,,41115.13289199138,56479.2005076363,18.0,0.0,25.0,33.0
2024-02-07,36095.308288387205,,41955.9757883799,57714.90700084186,18.0,0.0,25.0,33.0
2024-02-08,35879.43289256871,,41708.66916513621,57351.46407771371,18.0,0.0,25.0,33.0
2024-02-09,36058.05690084238,,41941.62014558954,57579.78812870596,18.0,0.0,25.0,33.0
2024-02-10,36058.05690084238,,41941.62014558954,57579.78812870596,18.0,0.0,25.0,33.0
2024-02-11,36058.05690084238,,41941.62014558954,57579.78812870596,18.0,0.0,25.0,33.0
2024-02-12,36783.79119006682,,42773.78472325339,58799.66425831628,18.0,0.0,25.0,33.0
2024-02-13,36541.87921102849,,42496.39590084652,58393.03795847449,18.0,0.0,25.0,33.0
2024-02-14,36870.18679525358,,42872.85040523886,58944.885364767244,18.0,0.0,25.0,33.0
2024-02-15,37483.60580900092,,43576.22846258757,59975.97239404231,18.0,0.0,25.0,33.0
2024-02-16,37779.89903615699,,43872.33239209844,60203.52525044018,18.0,0.0,25.0,33.0
2024-02-17,37779.89903615699,,43872.33239209844,60203.52525044018,18.0,0.0,25.0,33.0
2024-02-18,37779.89903615699,,43872.33239209844,60203.52525044018,18.0,0.0,25.0,33.0
2024-02-19,37779.89903615699,,43872.33239209844,60203.52525044018,18.0,0.0,25.0,33.0
2024-02-20,37251.07573817159,,43266.762613060266,59319.63213471006,18.0,0.0,25.0,33.0
2024-02-21,36791.604743124175,,42740.61002105967,58551.65679975933,18.0,0.0,25.0,33.0
2024-02-22,36843.61979709202,,42800.17385808796,58638.59651722574,18.0,0.0,25.0,33.0
2024-02-23,36791.42122592257,,42623.158411610915,58318.029732025505,18.0,0.0,25.0,33.0
2024-02-24,36791.42122592257,,42623.158411610915,58318.029732025505,18.0,0.0,25.0,33.0
2024-02-25,36791.42122592257,,42623.158411610915,58318.029732025505,18.0,0.0,25.0,33.0
2024-02-26,37035.076714317314,,42901.14093777347,58723.22614342553,18.0,0.0,25.0,33.0
2024-02-27,36295.40974933968,,42057.267102638085,57493.16807326003,18.0,0.0,25.0,33.0
2024-02-28,41265.9602600471,,47728.086161498686,65759.13919047193,18.0,0.0,25.0,33.0
2024-02-29,41083.21988857646,,47519.60068707756,65455.243952052966,18.0,0.0,25.0,33.0
2024-03-01,36217.70229416247,,42416.26168473343,58697.26712398724,18.0,0.0,25.0,41.0
2024-03-02,36217.70229416247,,42416.26168473343,58697.26712398724,18.0,0.0,25.0,41.0
2024-03-03,36217.70229416247,,42416.26168473343,58697.26712398724,18.0,0.0,25.0,41.0
2024-03-04,36202.97088674361,,42399.211124675785,58672.04297327229,18.0,0.0,25.0,41.0
2024-03-05,36784.848836009216,,43072.69361267483,59668.37527694593,18.0,0.0,25.0,41.0
2024-03-06,36755.38602117151,,43038.59249255954,59617.926975516035,18.0,0.0,25.0,41.0
2024-03-07,36895.33158192193,,43200.569561045406,59857.55159629319,18.0,0.0,25.0,41.0
2024-03-08,36757.17280606163,,42896.855027503865,59466.087501994094,18.0,0.0,25.0,41.0
2024-03-09,36757.17280606163,,42896.855027503865,59466.087501994094,18.0,0.0,25.0,41.0
2024-03-10,36757.17280606163,,42896.855027503865,59466.087501994094,18.0,0.0,25.0,41.0
2024-03-11,36387.7876009392,,42471.242809025316,58835.673676814724,18.0,0.0,25.0,41.0
2024-03-12,36373.01185455204,,42454.217930626546,58810.45654664645,18.0,0.0,25.0,41.0
2024-03-13,36860.60021258624,,43016.02592913169,59642.60260349619,18.0,0.0,25.0,41.0
2024-03-14,37326.024951039704,,43552.29661003868,60436.92296509354,18.0,0.0,25.0,41.0
2024-03-15,37182.88627993436,,43296.38141125305,59982.43877268397,18.0,0.0,25.0,41.0
2024-03-16,37182.88627993436,,43296.38141125305,59982.43877268397,18.0,0.0,25.0,41.0
2024-03-17,37182.88627993436,,43296.38141125305,59982.43877268397,18.0,0.0,25.0,41.0
2024-03-18,37212.53646429947,,43330.44860259053,60032.819046251774,18.0,0.0,25.0,41.0
2024-03-19,36871.56641309371,,42938.68402427487,59453.45791154013,18.0,0.0,25.0,41.0
2024-03-20,36434.23609029855,,42436.20432293855,58710.36569226039,18.0,0.0,25.0,41.0
2024-03-21,37027.22705341333,,43117.533529970504,59717.94954324387,18.0,0.0,25.0,41.0
2024-03-22,36630.379475977876,,42617.42378698177,59336.037916819434,18.0,0.0,25.0,41.0
2024-03-23,36630.379475977876,,42617.42378698177,59336.037916819434,18.0,0.0,25.0,41.0
2024-03-24,36630.379475977876,,42617.42378698177,59336.037916819434,18.0,0.0,25.0,41.0
2024-03-25,36622.993912488935,,42608.94986056295,59323.41007789051,18.0,0.0,25.0,41.0
2024-03-26,36453.128769547926,,42414.05278540255,59032.97459955313,18.0,0.0,25.0,41.0
2024-03-27,36807.62877375563,,42820.79317232478,59639.098825571746,18.0,0.0,25.0,41.0
2024-03-28,36881.48159134054,,42905.52920404054,59765.37239783305,18.0,0.0,25.0,41.0
2024-03-29,36894.857991738485,,43208.14899666424,59971.693371952264,18.0,0.0,25.0,41.0
2024-03-30,36894.857991738485,,43208.14899666424,59971.693371952264,18.0,0.0,25.0,41.0
2024-03-31,36894.857991738485,,43208.14899666424,59971.693371952264,18.0,0.0,25.0,41.0
2024-04-01,37284.428821041045,,43997.337141168406,60640.35869931619,18.0,0.0,24.0,41.0
2024-04-02,37055.50844568027,,43729.55814106083,60247.43626720052,18.0,0.0,24.0,41.0
2024-04-03,37661.040578983244,,44437.877743164136,61286.78087847257,18.0,0.0,24.0,41.0
2024-04-04,37535.50332633584,,44291.03087583222,61071.30681875378,18.0,0.0,24.0,41.0
2024-04-05,37248.60694531545,,44004.31965537356,60631.24804843382,18.0,0.0,24.0,41.0
2024-04-06,37248.60694531545,,44004.31965537356,60631.24804843382,18.0,0.0,24.0,41.0
2024-04-07,37248.60694531545,,44004.31965537356,60631.24804843382,18.0,0.0,24.0,41.0
2024-04-08,36931.392634978634,,43632.70693996333,60086.185025369196,18.0,0.0,24.0,41.0
2024-04-09,36614.17832464183,,43261.09422455311,59541.12200230457,18.0,0.0,24.0,41.0
2024-04-10,36643.68728702887,,43295.66361592118,59591.82666386005,18.0,0.0,24.0,41.0
2024-04-11,37646.96808808706,,44470.99490032737,61315.74405531334,18.0,0.0,24.0,41.0
2024-04-12,37399.83668970648,,44160.18003500406,60810.96160797849,18.0,0.0,24.0,41.0
2024-04-13,37399.83668970648,,44160.18003500406,60810.96160797849,18.0,0.0,24.0,41.0
2024-04-14,37399.83668970648,,44160.18003500406,60810.96160797849,18.0,0.0,24.0,41.0
2024-04-15,37458.92267011938,,44229.35396757099,60912.32017706355,18.0,0.0,24.0,41.0
2024-04-16,37599.25240187034,,44393.64267588118,61153.04768485765,18.0,0.0,24.0,41.0
2024-04-17,37370.29440386048,,44125.59389333892,60760.28353172543,18.0,0.0,24.0,41.0
2024-04-18,36506.16105987129,,43113.92409877472,59277.91294849468,18.0,0.0,24.0,41.0
2024-04-19,36520.61576572686,,43341.009998175796,59621.69920795509,18.0,0.0,24.0,41.0
2024-04-20,36520.61576572686,,43341.009998175796,59621.69920795509,18.0,0.0,24.0,41.0
2024-04-21,36520.61576572686,,43341.009998175796,59621.69920795509,18.0,0.0,24.0,41.0
2024-04-22,36366.39030968906,,43159.268362265175,59355.336171875875,18.0,0.0,24.0,41.0
2024-04-23,36748.28044764953,,43609.29354094939,60014.899250560695,18.0,0.0,24.0,41.0
2024-04-24,36241.54166461595,,43012.14480964461,59139.70987381585,18.0,0.0,24.0,41.0
2024-04-25,36770.31305587306,,43635.25710341693,60052.95180407509,18.0,0.0,24.0,41.0
2024-04-26,37088.17469291238,,43941.47037414187,60490.46638259322,18.0,0.0,24.0,41.0
2024-04-27,37088.17469291238,,43941.47037414187,60490.46638259322,18.0,0.0,24.0,41.0
2024-04-28,37088.17469291238,,43941.47037414187,60490.46638259322,18.0,0.0,24.0,41.0
2024-04-29,37014.59456326793,,43854.94254050541,60363.679711792465,18.0,0.0,24.0,41.0
2024-04-30,36860.07320342238,,43673.23045896107,60097.422382849254,18.0,0.0,24.0,41.0
2024-05-01,36907.495916824155,,44103.783606845056,60179.13694331014,18.0,0.0,23.0,41.0
2024-05-02,37779.55820869254,,45141.08033099054,61681.79636034514,18.0,0.0,23.0,41.0
2024-05-03,37984.3831805811,,45286.009642300814,61868.18486748015,18.0,0.0,23.0,41.0
2024-05-04,37984.3831805811,,45286.009642300814,61868.18486748015,18.0,0.0,23.0,41.0
2024-05-05,37984.3831805811,,45286.009642300814,61868.18486748015,18.0,0.0,23.0,41.0
2024-05-06,37902.864836405985,,45189.32473926438,61728.19082847394,18.0,0.0,23.0,41.0
2024-05-07,38080.723298875724,,45400.27392342783,62033.63280947255,18.0,0.0,23.0,41.0
2024-05-08,38399.38296155209,,45778.22049360472,62580.877159168704,18.0,0.0,23.0,41.0
2024-05-09,38718.04403771063,,46156.168740243396,63128.12393628266,18.0,0.0,23.0,41.0
2024-05-10,39167.67382492203,,46442.486255013864,63731.085403485005,18.0,0.0,23.0,41.0
2024-05-11,39167.67382492203,,46442.486255013864,63731.085403485005,18.0,0.0,23.0,41.0
2024-05-12,39167.67382492203,,46442.486255013864,63731.085403485005,18.0,0.0,23.0,41.0
2024-05-13,39450.304685571624,,46775.374578406816,64214.8625799646,18.0,0.0,23.0,41.0
2024-05-14,39591.62082520798,,46941.81957554472,64456.75238232779,18.0,0.0,23.0,41.0
2024-05-15,39866.81384496902,,47265.947460047995,64927.79826097281,18.0,0.0,23.0,41.0
2024-05-16,40008.129984605366,,47432.3924571859,65169.68806333599,18.0,0.0,23.0,41.0
2024-05-17,40213.11116771137,,47543.93025874,65352.51264930344,18.0,0.0,23.0,41.0
2024-05-18,40213.11116771137,,47543.93025874,65352.51264930344,18.0,0.0,23.0,41.0
2024-05-19,40213.11116771137,,47543.93025874,65352.51264930344,18.0,0.0,23.0,41.0
2024-05-20,40675.527784579535,,48086.639470693764,66141.52529688556,18.0,0.0,23.0,41.0
2024-05-21,41279.651503459034,,48795.661368773915,67172.3300679783,18.0,0.0,23.0,41.0
2024-05-22,40600.94427572181,,47999.10551140168,66014.26487923804,18.0,0.0,23.0,41.0
2024-05-23,40571.11030315389,,47964.091259856286,65963.3597412628,18.0,0.0,23.0,41.0
2024-05-24,41027.919915760096,,48688.9605205857,66591.1917123391,18.0,0.0,23.0,41.0
2024-05-25,41027.919915760096,,48688.9605205857,66591.1917123391,18.0,0.0,23.0,41.0
2024-05-26,41027.919915760096,,48688.9605205857,66591.1917123391,18.0,0.0,23.0,41.0
2024-05-27,41027.919915760096,,48688.9605205857,66591.1917123391,18.0,0.0,23.0,41.0
2024-05-28,41520.42825214677,,49269.90361522378,67429.20598405969,18.0,0.0,23.0,41.0
2024-05-29,41154.778209878554,,48838.59748004585,66807.04402001238,18.0,0.0,23.0,41.0
2024-05-30,42751.31587907169,,50721.80932789394,69523.58961584768,18.0,0.0,23.0,41.0
2024-05-31,43016.38203876873,,50978.67549309704,70011.60807514444,18.0,0.0,23.0,41.0
2024-06-01,43016.38203876873,,50978.67549309704,70011.60807514444,18.0,0.0,23.0,41.0
2024-06-02,43016.38203876873,,50978.67549309704,70011.60807514444,18.0,0.0,23.0,41.0
2024-06-03,42740.30876925771,,50653.48552723873,69541.56130628892,18.0,0.0,23.0,41.0
2024-06-04,41941.931219384474,,49713.06717871413,68182.23090711843,18.0,0.0,23.0,41.0
2024-06-05,42367.235706445485,,50214.038358835016,68906.36113630315,18.0,0.0,23.0,41.0
2024-06-06,41904.62448236755,,49669.12313241694,68118.71185935839,18.0,0.0,23.0,41.0
2024-06-07,41418.68425174874,,49067.888259202926,67449.27868187401,18.0,0.0,23.0,41.0
2024-06-08,41418.68425174874,,49067.888259202926,67449.27868187401,18.0,0.0,23.0,41.0
2024-06-09,41418.68425174874,,49067.888259202926,67449.27868187401,18.0,0.0,23.0,41.0
2024-06-10,41783.693955208335,,49497.51115021372,68072.53723498397,18.0,0.0,23.0,41.0
2024-06-11,41172.861332242544,,48778.55032557001,67029.53302667485,18.0,0.0,23.0,41.0
2024-06-12,41582.56572448002,,49260.77965751534,67729.1083099851,18.0,0.0,23.0,41.0
2024-06-13,41053.67454828916,,48638.26536819215,66826.02012876405,18.0,0.0,23.0,41.0
2024-06-14,39758.47844542343,,47109.48632523399,64654.157031247705,18.0,0.0,23.0,41.0
2024-06-15,39758.47844542343,,47109.48632523399,64654.157031247705,18.0,0.0,23.0,41.0
2024-06-16,39758.47844542343,,47109.48632523399,64654.157031247705,18.0,0.0,23.0,41.0
2024-06-17,39691.46622783208,,47030.62119769612,64539.645894692316,18.0,0.0,23.0,41.0
2024-06-18,40235.008508142724,,47670.30352428812,65468.45628959409,18.0,0.0,23.0,41.0
2024-06-19,40235.008508142724,,47670.30352428812,65468.45628959409,18.0,0.0,23.0,41.0
2024-06-20,40726.430490364895,,48248.64667865447,66308.20300646461,18.0,0.0,23.0,41.0
2024-06-21,41015.56177751825,,48513.52275055966,66761.90188094697,18.0,0.0,23.0,41.0
2024-06-22,41015.56177751825,,48513.52275055966,66761.90188094697,18.0,0.0,23.0,41.0
