Produsent,Modell,variant_id,hjuldrift,drivstoff,årstall,n_obs,median_pris,median_km,p25_pris,p75_pris,std_pris,hurtigpris,innbyttepris,km_slope_pct,km_slope_kilde
Toyota,Proace City,ikke_klassifisert,Tohjul,Diesel,2022,137,229000,49000,189900,249900,44585,229000,194650,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Firehjul,Diesel,2023,9,329000,24815,309000,338900,16926,309000,279650,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Tohjul,Diesel,2023,187,289000,33102,249000,309000,34799,279000,245650,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Firehjul,Diesel,2024,5,389000,31474,369000,389000,17889,369000,330650,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Tohjul,Diesel,2024,143,338000,21233,318500,359000,33602,338000,287300,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Tohjul,Diesel,2025,33,399000,14388,399000,399000,40200,399000,339150,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Tohjul,Elektrisk,2022,5,209000,30300,209000,269000,44298,209000,177650,-2.768e-06,variant
Toyota,Proace City,ikke_klassifisert,Tohjul,Elektrisk,2025,14,314900,18,301150,374412,58944,309900,267665,-2.768e-06,variant
Toyota,Proace City,toyota-proace-50,Tohjul,Elektrisk,2021,22,214000,38055,199000,221802,48557,214000,181900,-3.252e-06,variant
Toyota,Proace City,toyota-proace-50,Tohjul,Elektrisk,2022,278,229000,37257,199000,249000,34945,218900,194650,-3.252e-06,variant
Toyota,Proace City,toyota-proace-50,Tohjul,Elektrisk,2023,182,275000,18900,245900,295000,32871,268900,233750,-3.252e-06,variant
Toyota,Proace City,toyota-proace-50,Tohjul,Elektrisk,2024,158,318250,7609,289000,339000,38836,298900,270512,-3.252e-06,variant
Toyota,Proace City,toyota-proace-50,Tohjul,Elektrisk,2025,107,365000,10274,339900,379000,30028,365000,310250,-3.252e-06,variant
Toyota,Proace City,toyota-proace-50,Tohjul,Elektrisk,2026,5,369900,150,369900,429000,32618,369900,314415,-3.252e-06,variant
Toyota,Proace City,toyota-proace-75,Tohjul,Elektrisk,2024,11,349000,4500,339000,379000,115413,339000,296650,-1.88e-06,variant
Toyota,Proace City,toyota-proace-75,Tohjul,Elektrisk,2025,38,328950,2662,309900,375000,67072,322900,279608,-1.88e-06,variant
Toyota,Proace City,toyota-proace-75,Tohjul,Elektrisk,2026,5,399000,100,399000,399000,17889,399000,339150,-1.88e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2017,16,273983,145000,249749,361899,82742,249749,232886,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2018,29,379900,115470,284434,424000,92598,284434,284434,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2019,36,359000,101683,336350,449000,65343,336350,305150,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2020,29,439900,46479,399000,459900,66405,399000,373915,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2021,40,552450,80500,499000,589225,116964,524450,469582,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2022,77,569000,68365,499000,619000,64474,474000,474000,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Diesel,2023,27,649990,58961,599000,669000,38803,629000,552492,-1.683e-06,variant
Toyota,Proace Verso,ikke_klassifisert,Tohjul,Elektrisk,2024,15,529900,2729,452900,549900,58218,449450,449450,-1.683e-06,variant
Toyota,Proace Verso,toyota-proace-75,Tohjul,Elektrisk,2021,54,418950,45000,385972,439000,68526,409000,356108,-2.63e-06,variant
Toyota,Proace Verso,toyota-proace-75,Tohjul,Elektrisk,2022,26,429450,50334,399000,449900,86059,399000,365032,-2.63e-06,variant
Toyota,Proace Verso,toyota-proace-75,Tohjul,Elektrisk,2023,17,499000,22500,469000,519000,60115,469000,424150,-2.63e-06,variant
Toyota,Proace Verso,toyota-proace-75,Tohjul,Elektrisk,2024,31,549000,3610,499000,554450,52240,549000,466650,-2.63e-06,variant
Toyota,Proace Verso,toyota-proace-75,Tohjul,Elektrisk,2025,6,619000,5213,604000,619000,20461,619000,526150,-2.63e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,1996,5,22900,211700,21900,36942,9821,21900,19465,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,1999,11,29400,231800,23421,38471,22851,26942,24990,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2000,16,26471,257558,9942,40082,14727,26471,22500,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2001,65,31942,240000,19900,41900,18375,30900,27151,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2002,22,35000,197500,16910,50682,27572,17421,17421,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2003,53,36942,200637,22500,49942,17502,36942,31401,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2004,64,40450,210000,25706,53192,21591,39971,34382,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2005,61,46942,198000,39000,59000,24220,44942,39901,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2006,61,64900,191000,49900,79000,22537,49900,49900,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2007,11,69999,205500,62850,78000,15450,69999,59499,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2008,28,78950,198729,61410,90350,21713,70970,67108,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2009,46,94500,208500,77650,99900,26996,81900,80325,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2010,66,109000,176797,85475,123160,28091,109000,92650,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2011,58,130900,173000,95975,159550,36714,89000,89000,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2012,62,131942,170000,119000,149938,28291,131942,112151,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2013,103,159900,165000,142470,169945,31858,147500,135915,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2014,76,179617,157150,157858,199900,38479,176942,152674,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2015,142,199000,131700,179000,214808,38451,199000,169150,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Bensin,2016,22,224000,115500,199000,251150,43095,199483,190400,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2002,6,19421,273773,13182,23817,6664,13182,13182,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2003,29,29942,247560,17400,39942,17776,29942,25451,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2004,103,26900,259000,15921,38442,16506,26900,22865,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2005,90,33900,231299,19525,46942,16751,33900,28815,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2006,105,41942,237000,29900,59900,20215,33942,33942,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2007,270,44471,234000,30000,59978,21900,34942,34942,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2008,173,49950,215389,36900,69000,24483,39900,39900,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2009,83,66942,214000,41921,84471,30128,66421,56901,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2010,131,76900,210500,56942,102400,33852,57971,57971,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2011,100,89450,205722,77942,111182,34021,78471,76032,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2012,73,129900,183000,91942,159000,43330,90421,90421,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2013,130,149450,188800,121728,179971,43908,149450,127032,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Diesel,2013,52,119900,184000,89932,129924,27697,113421,101915,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2014,208,158900,183000,129000,184550,45694,139999,135065,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Diesel,2014,64,137971,170000,114490,149922,28812,129450,117275,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Diesel,2015,191,179532,162000,139434,202212,43570,177000,152602,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Diesel,2015,35,149000,168400,119266,159217,25544,119266,119266,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Elektrisk,2014,13,73434,98154,46942,98000,29152,46942,46942,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2016,457,224990,130782,198900,239900,32094,216766,191242,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2016,146,199000,124250,179458,219997,30172,187850,169150,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2017,425,239000,123400,219532,259532,35419,234450,203150,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2017,119,214800,111500,199668,229900,26106,214800,182580,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2018,403,259900,110600,233840,289000,39596,249900,220915,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2018,68,229945,99260,213575,258000,29247,213575,195453,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2019,547,338900,97300,309000,359000,36475,329000,288065,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2019,120,309000,88976,288900,321034,36558,304432,262650,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2020,277,360000,82016,334432,379900,40817,360000,306000,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2020,78,313950,86784,289000,335000,32736,309532,266858,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2021,340,379900,87925,349900,409000,42759,379900,322915,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2021,21,369000,55700,309000,379000,47730,319800,313650,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2022,203,419000,68200,398000,439900,45750,409000,356150,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Tohjul,Hybrid,2022,11,369000,66047,339000,384000,50128,339000,313650,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2023,216,487400,52213,449900,499000,42500,449252,414290,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2024,529,529900,52826,499000,549000,42346,499000,450415,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Hybrid,2025,6,684495,3000,671500,689990,18116,671500,581821,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Plug-in hybrid,2020,52,379000,85150,350725,409550,40202,379000,322150,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Plug-in hybrid,2021,172,408950,69000,378975,439900,54414,399766,347608,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Plug-in hybrid,2022,92,468500,50392,436640,484925,48814,464000,398225,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Plug-in hybrid,2023,105,499505,51792,449000,549000,67478,438252,424579,-2.646e-06,variant
Toyota,RAV4,ikke_klassifisert,Firehjul,Plug-in hybrid,2024,47,499000,50900,469900,604000,83342,474900,424150,-2.646e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Hybrid,2020,18,392000,73000,372100,414125,30416,372100,333200,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Hybrid,2021,139,399000,86100,352467,419850,52146,389900,339150,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Hybrid,2022,54,399450,79100,352175,444250,65949,274000,274000,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Hybrid,2023,85,488000,57787,449900,559000,66850,485000,414800,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Hybrid,2024,12,518000,55150,484248,549000,90104,484248,440300,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Plug-in hybrid,2020,301,415000,80500,389000,439000,37178,399000,352750,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Plug-in hybrid,2021,1023,419900,69700,398000,449900,42766,415450,356915,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Plug-in hybrid,2022,765,459000,54000,439000,488000,39274,459000,390150,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Plug-in hybrid,2023,1803,499000,55098,469000,529900,48710,479000,424150,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Plug-in hybrid,2024,1059,549900,55100,519900,579000,52102,539000,467415,-2.349e-06,variant
Toyota,RAV4 Plug-in Hybrid,ikke_klassifisert,Firehjul,Plug-in hybrid,2025,10,664450,21446,634225,699175,69492,634225,564782,-2.349e-06,variant
Toyota,Starlet,ikke_klassifisert,Tohjul,Bensin,1997,14,26942,173944,20432,32910,9762,26942,22901,-1.673e-06,variant
Toyota,Starlet,ikke_klassifisert,Tohjul,Bensin,1998,9,29900,125800,23900,36942,8404,21942,21942,-1.673e-06,variant
Toyota,Supra,ikke_klassifisert,Tohjul,Bensin,1990,5,195000,191000,175000,260000,62988,175000,165750,-2.221e-06,variant
Toyota,Supra,ikke_klassifisert,Tohjul,Bensin,1993,15,549000,137000,430000,699000,160090,430000,430000,-2.221e-06,variant
Toyota,Supra,ikke_klassifisert,Tohjul,Bensin,1994,7,829000,108777,539950,1000000,278906,539950,539950,-2.221e-06,variant
Toyota,Supra,ikke_klassifisert,Tohjul,Bensin,1996,5,999999,1000,601942,1499990,450566,601942,601942,-2.221e-06,variant
Toyota,Supra,ikke_klassifisert,Tohjul,Bensin,2020,5,829000,8518,649000,899000,137222,649000,649000,-2.221e-06,variant
Toyota,Tercel,ikke_klassifisert,Firehjul,Bensin,1986,5,33000,262433,29000,35000,13664,29000,28050,-2.522e-06,global
Toyota,Tundra,ikke_klassifisert,Firehjul,Bensin,2008,6,274450,232500,266801,331500,60070,266801,233282,0.0,variant
Toyota,Tundra,ikke_klassifisert,Firehjul,Hybrid,2022,8,1100000,36430,1036725,1149000,63793,1036725,935000,0.0,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Bensin,2009,11,42000,155213,18421,59814,24232,19942,19942,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Bensin,2010,18,39900,165350,28150,44998,17396,28150,28150,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Bensin,2011,6,54921,115550,47692,61432,17316,54921,46683,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Bensin,2012,7,49900,111635,39921,63221,13492,49721,42415,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Diesel,2009,139,39942,190000,29942,52942,19816,39942,33951,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Diesel,2009,10,40942,133461,28150,49932,15861,28150,28150,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Diesel,2010,171,46942,183000,31942,59450,22059,44692,39901,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Diesel,2010,8,20988,171932,15692,36956,21612,16942,16942,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Diesel,2011,113,49900,180000,32900,69000,24608,40442,40442,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Diesel,2012,83,59900,173438,44971,71421,23138,44942,44942,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Tohjul,Diesel,2012,7,55000,127400,49900,69000,11724,49900,46750,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Diesel,2013,29,66942,159530,56900,78729,23462,64442,56901,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Diesel,2014,19,89900,128600,79000,109421,26034,89450,76415,-4.731e-06,variant
Toyota,Urban Cruiser,ikke_klassifisert,Firehjul,Elektrisk,2026,31,409000,4100,399000,419000,13217,399000,347650,-4.731e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2009,16,50921,184400,35660,59225,14240,31942,31942,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2010,36,39921,216250,29449,67456,23802,31000,31000,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2011,12,59900,166000,45160,71706,27123,59900,50915,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2012,7,79500,125930,73471,97450,18430,73471,67575,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2013,11,111900,146000,92421,119450,20453,92421,92421,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2014,18,115054,162000,107682,119999,25342,107682,97796,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Bensin,2015,5,119900,166000,109900,123434,11565,109900,101915,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2009,22,36942,222066,26942,77442,36751,27000,27000,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2010,37,30942,249589,19900,40442,18120,26942,26301,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2011,47,39034,213251,25950,46921,19048,32421,32421,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2012,18,65942,180680,39150,89200,35546,48242,48242,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2013,12,77450,220000,62932,94486,18876,62932,62932,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2014,9,89000,194461,59900,99000,27865,89000,75650,-3.954e-06,variant
Toyota,Verso,ikke_klassifisert,Tohjul,Diesel,2015,5,124434,112200,119434,139000,16672,119434,105769,-3.954e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Bensin,2011,42,64900,149304,46806,77250,25986,64900,55165,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Bensin,2012,90,72421,118518,56150,89675,24682,70921,61558,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Bensin,2013,17,99000,79307,61900,104942,30451,99000,84150,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Bensin,2014,14,112450,68963,85974,137000,27772,112450,95582,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Bensin,2015,10,148500,78089,87000,153725,39057,87000,87000,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Diesel,2011,24,42900,184142,39475,56432,14363,39475,36465,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Diesel,2012,18,50900,126075,30125,79742,29034,30125,30125,-4.69e-06,variant
Toyota,Verso-S,ikke_klassifisert,Tohjul,Diesel,2013,9,79000,162000,61900,89000,22782,61900,61900,-4.69e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,1999,9,24900,111000,19900,29000,6209,19900,19900,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2000,61,19900,148493,11942,25942,10328,16421,16421,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2001,51,21900,150000,16942,29421,10209,19942,18615,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2002,90,21920,139194,16900,29000,9828,21621,18632,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2003,71,24942,132500,16921,36921,13561,18942,18942,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2004,125,21900,153000,15900,29942,11281,17942,17942,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2005,108,24450,143142,16986,31900,22598,21942,20782,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2006,206,28921,148800,18900,37360,14335,25921,24583,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2007,155,34000,139265,24946,44942,15281,29942,28900,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2008,186,31421,139056,22942,45706,16685,28000,26708,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2009,138,34942,142000,24910,46942,15500,30971,29701,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2010,200,39942,127750,29317,51942,17589,39942,33951,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2011,143,46900,126571,34971,59000,19322,46900,39865,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2012,263,69800,118000,49990,89000,23817,69800,59330,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2013,184,88500,104476,63542,99900,24995,88500,75225,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2014,115,99000,102700,79450,109483,25757,92500,84150,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2015,37,99900,74483,90000,119000,20695,99900,84915,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2016,22,119000,83350,99934,134466,29005,119000,101150,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2017,5,129000,110300,123236,143074,19853,123236,109650,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Bensin,2018,8,110368,134500,97736,147468,32112,97736,93813,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Diesel,2004,17,16900,183720,11942,21880,10318,12942,12942,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Diesel,2005,9,19900,192000,16900,33900,19237,16916,16915,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Diesel,2006,73,26800,182000,18900,36942,12238,21900,21900,-3.039e-06,variant
Toyota,Yaris,ikke_klassifisert,Tohjul,Diesel,2007,157,30000,172500,21900,39900,12569,29700,25500,-3.039e-06,variant
